,EmployeeID,YearsExperience,Age,PerformanceScore,Salary,Department_HR,Department_Marketing,Department_Sales,EducationLevel_Bachelor,EducationLevel_High School,EducationLevel_Master,EducationLevel_PhD,Tenure_Years,YEAR,MONTH,DATE
664,716,1.2294174112363725,-0.21105116802208695,-1.6367712485659633,1.644841302611575,0,1,0,0,1,0,0,-42.52977412731006,2068.0,9.0,2068-09-23
666,889,0.6984293055364089,-0.6111583420132067,-1.4157670759484229,1.212768552587088,0,0,0,1,0,0,0,-56.73921971252567,2082.0,12.0,2082-12-09
667,394,1.9810758985259307,0.027132737121451006,-1.1316188540115855,0.9953016137023618,1,0,0,0,0,1,0,-16.082135523613964,2042.0,4.0,2042-04-13
668,537,-0.8014396943303701,0.42097191360879366,-0.8790426567343961,-0.7542376625087758,0,0,1,0,0,1,0,-27.82751540041068,2054.0,1.0,2054-01-10
669,381,-0.7807518460563456,0.5922971787120408,-0.3738902621800181,-0.9985852094471952,0,0,0,0,0,1,0,-15.014373716632443,2041.0,3.0,2041-03-19
670,1,0.6018860135909613,1.3455015454159502,1.173138946142765,0.8274532600953874,0,1,0,1,0,0,0,16.197125256673512,2010.0,1.0,2010-01-01
671,846,-1.6358495747160267,-1.1899034448619807,0.7837506420070984,0.5571363499453094,0,0,1,1,0,0,0,-53.20739219712526,2079.0,5.0,2079-05-29
673,508,-0.8048876690427075,0.8816697301364271,-0.5738464183577927,-0.5536571497923604,0,0,1,1,0,0,0,-25.44558521560575,2051.0,8.0,2051-08-24
675,843,-1.0738296966050267,-0.6895083108104234,0.289122255672603,-1.4799149543115118,0,0,1,1,0,0,0,-52.96098562628337,2079.0,2.0,2079-02-28
676,828,-0.4531942483842903,1.3580375404235046,-2.005111536261864,-0.5670013625886906,0,1,0,0,0,1,0,-51.728952772073924,2077.0,12.0,2077-12-05
677,442,0.05365803432931099,1.1094069727736702,-1.4473391006080714,-0.11020129185034759,1,0,0,1,0,0,0,-20.024640657084188,2046.0,3.0,2046-03-23
679,518,-0.92211880926218,0.5431978649324518,1.4783351845193684,0.012599363097866554,0,0,1,1,0,0,0,-26.26694045174538,2052.0,6.0,2052-06-19
680,655,2.749974259377176,0.23711065349799212,0.07864209127494531,2.219080939315005,0,0,1,0,1,0,0,0.0,,,
683,69,0.46051905038512686,-0.6048903445094296,0.21545419813342306,0.01750292559600721,0,0,0,1,0,0,0,0.0,,,
684,142,1.439743868688955,1.3214742216514699,-0.8264226156349819,0.7752344841306891,0,0,1,1,0,0,0,4.616016427104722,2021.0,8.0,2021-08-01
685,452,-1.6358495747160267,1.6620354193567055,0.8574186995462784,0.7107731252335213,0,0,1,1,0,0,0,0.0,,,
686,255,-1.4841386873731799,1.1668636165582962,1.7414353900164403,-1.8304837564192311,1,0,0,1,0,0,0,-4.6652977412731005,2030.0,11.0,2030-11-12
688,231,-0.6669686805492105,-0.6978656408154601,-0.3738902621800181,-0.8495190133603272,0,0,0,1,0,0,0,-2.6940451745379876,2028.0,11.0,2028-11-22
689,947,-1.4910346367978549,0.27785263727254483,0.2785982474527204,-1.115528233865124,0,0,0,0,0,1,0,-61.503080082135526,2087.0,9.0,2087-09-14
691,582,-0.3428590575894928,1.0843349827585613,-0.12131406490282928,0.2297537634401643,0,0,1,0,0,0,1,-31.523613963039015,2057.0,9.0,2057-09-21
693,290,-0.5566334897544131,-1.8919191652850416,-0.16341009778236082,0.0768454796776615,0,0,1,0,1,0,0,-7.540041067761807,2033.0,9.0,2033-09-27
694,305,0.0674499331786607,0.44499923737327307,-0.3633662539601354,-0.5065543020207643,0,0,0,0,1,0,0,-8.772073921971252,2034.0,12.0,2034-12-21
695,304,0.7191171538104336,-0.9057542246907414,-1.9630155033823324,0.09593176972902347,0,0,1,1,0,0,0,-8.68993839835729,2034.0,11.0,2034-11-21
696,476,-0.17046032197262165,0.5609571911931537,-0.6159424512373242,-1.1564337636659232,1,0,0,1,0,0,0,-22.817248459958932,2049.0,1.0,2049-01-06
697,88,0.4294872779740901,0.13368869468566597,-0.11079005668294616,0.0673149122059342,0,1,0,0,0,1,0,9.051334702258726,2017.0,2.0,2017-02-23
699,295,0.4570710756727895,-0.030323906663174232,-0.016073982704000424,-0.5176461659487812,0,1,0,1,0,0,0,-7.950718685831622,2034.0,2.0,2034-02-24
700,919,-0.3738908300005296,-0.29149046932056305,0.7416546091275669,-0.9128012152357592,0,0,1,1,0,0,0,-59.20328542094456,2085.0,5.0,2085-05-27
701,957,0.4432791768234398,-1.8919191652850416,-0.058170015583531964,0.7032312040701953,0,1,0,1,0,0,0,-62.32443531827516,2088.0,7.0,2088-07-10
702,403,0.0950337308773598,1.1229876340318545,-2.0366835609215124,0.7446669804631496,0,0,1,0,0,0,1,-16.82135523613963,2043.0,1.0,2043-01-08
703,389,1.0708105744688505,-0.08255721919465199,0.6469385351486207,1.3263980997562743,0,1,0,0,0,1,0,0.0,,,
704,112,0.06055398375398569,0.11070603717181586,1.573051258498314,0.034023372953440274,0,0,0,0,0,1,0,7.080082135523614,2019.0,2.0,2019-02-13
705,643,-0.180804246109634,-0.1995598392651619,-0.5948944347975584,-1.6291705347743117,1,0,0,1,0,0,0,-36.53388090349076,2062.0,9.0,2062-09-25
706,235,2.3051855214856483,-0.9558982047209601,-0.6580384841168557,1.2568436868002388,0,0,1,1,0,0,0,-3.02258726899384,2029.0,3.0,2029-03-22
707,374,1.081154498605863,-1.8020778677309,0.8574186995462784,-0.24440313572688718,0,1,0,0,0,1,0,-14.439425051334702,2040.0,8.0,2040-08-21
708,690,0.5467184181935625,-0.38655509812785294,0.4259343625310803,-0.18286612733847799,1,0,0,1,0,0,0,-40.394250513347025,2066.0,8.0,2066-08-05
709,67,0.012282337781261874,-1.4688293337800717,0.05759407483517954,-1.1204683972251819,0,1,0,1,0,0,0,10.77618069815195,2015.0,6.0,2015-06-04
710,872,-0.7359281747959591,-0.34058978310015203,1.9940115872936286,-1.2399199379640666,0,0,1,0,1,0,0,-55.3429158110883,2081.0,7.0,2081-07-17
711,312,1.225969436524035,0.7385504538001784,-0.08974204024318039,0.8470088594232876,1,0,0,0,1,0,0,-9.347022587268993,2035.0,7.0,2035-07-19
712,104,-0.7428241242206339,-0.26223981430293536,1.1626149379228814,-0.33621577779502354,0,1,0,1,0,0,0,7.737166324435318,2018.0,6.0,2018-06-18
713,58,-1.6358495747160267,1.1094069727736702,0.26807423923283724,0.7322363360957167,0,0,0,1,0,0,0,11.515400410677618,2014.0,9.0,2014-09-07
714,854,1.3190647537571454,0.8440617451137632,0.7627026255673326,0.6658239944251684,0,0,0,0,1,0,0,-53.86447638603696,2080.0,1.0,2080-01-24
716,991,0.3053601883299427,0.7197464612888463,0.26807423923283724,-0.146934789653845,0,0,1,0,0,1,0,-65.11704312114989,2091.0,4.0,2091-04-26
717,679,1.057018675619501,0.9265903789134979,-1.1316188540115855,1.621274257244279,0,1,0,1,0,0,0,0.0,,,
718,230,0.7915246227695195,2.1937705409271486,-1.1947629033308824,0.5982708482177191,0,0,0,0,1,0,0,-2.6119096509240247,2028.0,10.0,2028-10-23
719,511,0.36742373315201626,-1.30899539743375,-1.5315311663671345,-0.37018353812620686,1,0,0,0,1,0,0,-25.691991786447637,2051.0,11.0,2051-11-22
720,77,0.17778512397345803,-1.7425318914450152,0.8153226666667468,-0.7470058957719147,0,0,1,1,0,0,0,9.95482546201232,2016.0,3.0,2016-03-30
721,301,-0.7704079219193334,-0.8138235946353406,0.7732266337872152,-0.8089821740752488,0,0,0,1,0,0,0,-8.4435318275154,2034.0,8.0,2034-08-23
722,964,0.8225563951805562,0.5578231924412657,-0.9737587307133423,1.0628743187807306,0,1,0,0,1,0,0,-62.899383983572896,2089.0,2.0,2089-02-05
723,332,-0.8393674161660818,1.1574616203026298,0.2785982474527204,-0.6196648765960437,0,0,1,0,1,0,0,-10.989733059548255,2037.0,3.0,2037-03-10
724,105,-0.07736500473951137,1.0415036664827493,0.9626587817451072,-1.2280996145547283,1,0,0,1,0,0,0,7.655030800821355,2018.0,7.0,2018-07-18
725,573,0.4260393032617527,0.1911453384702912,-0.23707815532154078,-0.2875753323373829,0,1,0,1,0,0,0,-30.784394250513348,2056.0,12.0,2056-12-25
726,352,-1.6358495747160267,-1.8919191652850416,1.341523077660891,0.7295895878778977,1,0,0,0,1,0,0,0.0,,,
727,257,1.3983681721409063,1.6317400980884478,1.1941869625825303,1.8111172576751078,0,1,0,1,0,0,0,-4.829568788501026,2031.0,1.0,2031-01-11
728,558,-0.36009893115117986,-0.9548535384703307,-0.047646007363648844,-1.457055717913449,0,0,0,1,0,0,0,-29.5523613963039,2055.0,10.0,2055-10-02
729,246,-0.25665968978105724,-1.3946580299853732,-0.3738902621800181,-0.8770430619227859,0,0,0,1,0,0,0,-3.9260780287474333,2030.0,2.0,2030-02-15
730,701,-0.4531942483842903,0.2506913147561759,0.5837944858293234,-0.1944503982754765,0,0,0,1,0,0,0,-41.29774127310061,2067.0,7.0,2067-07-01
731,375,2.3155294456226607,1.420717515461278,-0.5948944347975584,2.4719073368364612,1,0,0,0,0,0,1,-14.521560574948666,2040.0,9.0,2040-09-20
733,89,-0.46009019780896515,-0.38655509812785294,1.2994270447813596,-0.2453646432635862,0,0,0,1,0,0,0,8.969199178644764,2017.0,3.0,2017-03-25
734,46,-0.6566247564121984,0.8074984263417294,0.3312182885521346,-0.6257342435172887,0,0,0,1,0,0,0,12.501026694045175,2013.0,9.0,2013-09-12
735,595,1.1604579169896236,-1.8919191652850416,-0.45808232793908116,1.2359163665103712,0,0,1,1,0,0,0,-32.591375770020534,2058.0,10.0,2058-10-16
736,884,1.1673538664142988,-0.7344289595874947,0.6153665104889723,1.355732765550974,0,0,0,1,0,0,0,-56.328542094455855,2082.0,7.0,2082-07-12
737,714,0.5018947469331759,0.7688457750684353,0.7837506420070984,0.5506615503675601,1,0,0,1,0,0,0,-42.365503080082135,2068.0,7.0,2068-07-25
738,415,0.43293525268642746,-0.7887516046202314,-1.3947190595086572,0.48690478315974806,0,0,1,1,0,0,0,-17.806981519507186,2044.0,1.0,2044-01-03
739,578,0.8846199400026298,1.1010496427686338,-0.21603013888177502,1.4834237252383267,0,0,0,0,0,1,0,-31.195071868583163,2057.0,5.0,2057-05-24
740,191,-0.3738908300005296,-0.006296582898694791,-0.11079005668294616,-0.7432258649630687,1,0,0,1,0,0,0,0.5913757700205339,2025.0,8.0,2025-08-10
742,101,-1.3772514712907198,0.9265903789134979,0.6048425022690891,0.003037450469165011,0,0,0,1,0,0,0,0.0,,,
743,979,-1.549650206907591,-0.923513550951444,1.573051258498314,-2.6366300739495183,0,0,0,1,0,0,0,-64.13141683778234,2090.0,5.0,2090-05-01
744,66,1.4914634893740164,-1.2860127399198995,0.4259343625310803,1.3586989907913845,1,0,0,0,0,1,0,10.858316221765914,2015.0,5.0,2015-05-05
745,538,-0.30837931046611855,-0.6727936508003505,1.9413915461942144,-1.4830383444578745,0,0,1,0,0,1,0,-27.90965092402464,2054.0,2.0,2054-02-09
747,774,1.0949463974552127,0.08772337965796577,1.3099510530012421,0.968070052198436,0,0,0,0,1,0,0,0.0,,,
748,740,1.1363220940032615,1.671437415612371,-0.3738902621800181,0.6812236113651263,0,0,0,0,0,0,1,-44.50102669404517,2070.0,9.0,2070-09-13
749,131,-1.5151704597842168,0.2193513272372895,1.0994708886035844,-1.650680332590473,1,0,0,0,1,0,0,5.519507186858316,2020.0,9.0,2020-09-05
750,918,0.2812243653435807,-0.7647242808557516,0.3312182885521346,0.04170886658700196,0,1,0,0,0,1,0,-59.121149897330596,2085.0,4.0,2085-04-27
751,249,1.9155643789915198,0.1284653634325185,-0.9737587307133423,0.9600120874621677,0,0,0,0,0,0,0,-4.172484599589322,2030.0,5.0,2030-05-16
753,510,-0.7704079219193334,1.4280301792156849,0.12073812415447685,-0.2649459154070714,0,0,1,0,1,0,0,-25.609856262833677,2051.0,10.0,2051-10-23
754,736,0.5777501906045992,-1.804167200232159,1.1415669214831161,-0.5602706732943723,0,0,1,1,0,0,0,-44.172484599589325,2070.0,5.0,2070-05-16
756,426,1.505255388223366,-1.8919191652850416,-0.56332241013791,0.6688110703621234,0,0,0,0,0,1,0,-18.71047227926078,2044.0,11.0,2044-11-28
757,986,-1.1117574184407382,0.4199272473581643,-0.1844581142221266,-0.6516363888034372,0,1,0,1,0,0,0,-64.70636550308008,2090.0,11.0,2090-11-27
758,802,-0.4462982989596155,-0.1797111805032006,0.9100387406456926,-0.19541294890163285,0,0,0,1,0,0,0,-49.59342915811088,2075.0,10.0,2075-10-17
759,498,-0.10839677715054813,1.1459702915457046,0.13126213237435996,-0.2045697173043357,0,1,0,0,0,1,0,-24.62422997946612,2050.0,10.0,2050-10-28
761,47,-0.3876827288498793,0.5651358561956725,-0.31074621286072074,0.436014603852147,0,0,0,0,1,0,0,0.0,,,
762,393,-1.2772602046329344,1.9869266233024971,2.1518717105918723,-0.9802081088043596,1,0,0,1,0,0,0,-16.0,2042.0,3.0,2042-03-14
763,398,1.4880155146616791,-1.1314021348267254,-0.5317503854782611,0.5802107787535539,0,0,1,0,0,0,0,-16.410677618069816,2042.0,8.0,2042-08-11
764,85,-0.7497200736453088,0.28307596852569233,-0.016073982704000424,-1.7619785320217969,0,1,0,0,1,0,0,9.297741273100616,2016.0,11.0,2016-11-25
765,7,1.7224777951006238,0.8189897550986545,-0.9737587307133423,2.449038899026429,0,0,1,0,1,0,0,15.704312114989733,2010.0,6.0,2010-06-30
766,703,-0.6393848828505112,0.5473765299349699,-1.5104831499273688,-0.437513500268933,0,1,0,1,0,0,0,-41.46201232032854,2067.0,8.0,2067-08-30
767,598,-0.9255667839745173,2.0328919383301973,-0.7106585252162704,-0.6948359051993103,0,0,0,1,0,0,0,-32.837782340862425,2059.0,1.0,2059-01-14
768,383,-1.6358495747160267,2.137358563393153,0.41541035431119766,-1.8979788370882147,0,0,0,1,0,0,0,-15.178644763860369,2041.0,5.0,2041-05-18
769,416,-0.6876565288232351,0.8534637413694296,0.6679865515883864,-0.9299967812413441,0,0,0,1,0,0,0,0.0,,,
770,589,-1.6358495747160267,-0.9809701947360696,1.9519155544140971,0.39127165341533654,0,0,0,0,0,1,0,-32.09856262833676,2058.0,4.0,2058-04-19
771,875,0.05365803432931099,1.2525262491099196,-0.56332241013791,0.4131874051046151,0,0,0,0,0,1,0,-55.58932238193019,2081.0,10.0,2081-10-15
773,689,0.8225563951805562,0.17965400971336615,-0.026597990923883076,1.3967101725768485,0,0,1,1,0,0,0,-40.31211498973306,2066.0,7.0,2066-07-06
775,848,2.629295144445366,-1.0206675122599926,-0.23707815532154078,1.865670092591061,1,0,0,1,0,0,0,0.0,,,
776,27,-1.101413494303726,-0.07628922169087442,-0.9948067471531081,-1.6291705347743117,1,0,0,0,0,0,0,14.061601642710473,2012.0,2.0,2012-02-20
777,518,-0.92211880926218,0.5431978649324518,1.4783351845193684,0.012599363097866554,0,0,1,1,0,0,0,-26.26694045174538,2052.0,6.0,2052-06-19
778,150,0.39500753085071566,-1.000818853498031,-1.3736710430688914,0.490146552503098,0,0,0,1,0,0,0,3.9589322381930185,2022.0,3.0,2022-03-29
782,549,0.4708629745221392,0.6842278087674412,0.983706798184873,0.5328769374715691,0,0,1,1,0,0,0,-28.813141683778234,2055.0,1.0,2055-01-05
784,877,-1.6358495747160267,-0.7030889720686079,0.9416107653053415,-0.3859255721303137,0,1,0,0,0,0,1,-55.75359342915811,2081.0,12.0,2081-12-14
785,620,0.31915208717929244,1.0832903165079313,-1.142142862231468,0.32642481209791485,0,0,1,0,1,0,0,-34.64476386036961,2060.0,11.0,2060-11-04
786,963,0.29156828948059305,0.4282845773632006,0.9626587817451072,0.592096915117034,0,0,1,1,0,0,0,-62.81724845995893,2089.0,1.0,2089-01-06
787,790,-1.628953625291352,1.283866236628806,-0.7738025745355672,-0.7355334144571815,0,0,0,0,0,1,0,-48.60780287474333,2074.0,10.0,2074-10-22
788,666,0.19847297224748275,-0.14001386297927723,1.1415669214831161,-0.42064261897106264,0,0,1,0,0,1,0,-38.42299794661191,2064.0,8.0,2064-08-15
789,528,0.13640942742540893,1.4959334855066058,-1.9419674869425667,-0.41939268176564104,0,0,0,1,0,0,0,-27.08829568788501,2053.0,4.0,2053-04-15
790,98,0.3570798090150042,-1.8919191652850416,0.32069428033225145,0.36396169994229755,0,0,1,1,0,0,0,8.229979466119097,2017.0,12.0,2017-12-20
791,214,0.7604928503584827,0.8189897550986545,0.21545419813342306,1.2534594567914836,0,0,0,0,1,0,0,-1.297741273100616,2027.0,7.0,2027-07-01
792,752,-1.3117399517563089,0.5922971787120408,0.2470262227930715,-1.674183953442163,0,0,0,0,0,0,1,-45.48665297741273,2071.0,9.0,2071-09-08
793,770,1.9638360249642433,0.4596245648820869,0.7627026255673326,1.449568025194952,0,0,1,0,1,0,0,-46.965092402464066,2073.0,3.0,2073-03-01
794,380,-1.6358495747160267,1.7915740344347697,1.404667126980188,0.2580519328349361,0,0,0,1,0,0,0,-14.932238193018481,2041.0,2.0,2041-02-17
795,215,-0.23941981621937017,-0.4241630831505169,-0.8895666649542793,0.48503281862703995,0,0,0,0,0,1,0,-1.379876796714579,2027.0,7.0,2027-07-31
796,428,0.7984205721941942,-1.2682534136591972,0.7837506420070984,-0.041085482199112365,0,0,0,0,1,0,0,-18.874743326488705,2045.0,1.0,2045-01-27
797,864,1.9465961514025565,-1.8919191652850416,0.362790313211783,1.3489025618839683,0,0,1,0,1,0,0,-54.68583162217659,2080.0,11.0,2080-11-19
798,492,1.619038553730501,2.5562697298956043,-0.6896105087765046,2.181228525040126,0,0,0,1,0,0,0,0.0,,,
799,405,-0.37733880471286707,0.9245010464122393,-2.0577315773612783,0.08461810822851508,0,0,0,0,0,1,0,-16.985626283367555,2043.0,3.0,2043-03-09
800,898,0.23984866879553185,1.5544347955418611,-0.56332241013791,-0.054625898726662896,0,0,0,0,0,1,0,-57.478439425051334,2083.0,9.0,2083-09-05
801,606,2.0293475444986546,-1.111553476064764,-0.47913034437884694,1.7211287998482205,0,1,0,1,0,0,0,-33.49486652977413,2059.0,9.0,2059-09-11
804,749,-0.5428415909050633,0.08250004840481755,-2.0577315773612783,-1.183140880780539,0,0,1,0,0,1,0,-45.24024640657084,2071.0,6.0,2071-06-10
805,730,-0.7152403265219346,1.804110029442325,-0.31074621286072074,-0.3043664934543491,0,1,0,1,0,0,0,-43.67967145790554,2069.0,11.0,2069-11-17
806,473,-1.4806907126608424,-0.25597181679915854,-0.9527107142735766,-0.7602363869769883,0,1,0,1,0,0,0,-22.570841889117045,2048.0,10.0,2048-10-08
807,984,0.03986613547996128,0.7845157688278785,-0.56332241013791,-0.015105912800584117,0,0,1,0,0,1,0,-64.54209445585215,2090.0,9.0,2090-09-28
808,220,0.17433714926112068,2.1248225683855986,0.8995147324258099,0.9577075370301568,0,1,0,1,0,0,0,-1.7905544147843941,2027.0,12.0,2027-12-28
810,68,1.1259781698662494,1.0968709777661156,-2.0577315773612783,1.3795626600831692,0,0,1,0,1,0,0,10.694045174537989,2015.0,7.0,2015-07-04
811,706,0.7156691790980962,-0.36775110561652025,-1.5631031910267832,0.7748600506795194,0,0,0,0,1,0,0,-41.70841889117043,2067.0,11.0,2067-11-28
812,808,-0.40837057712390384,0.41574858235564616,-0.9632347224934592,0.47429684714934495,0,0,0,0,1,0,0,-50.08624229979466,2076.0,4.0,2076-04-14
813,310,-1.6358495747160267,0.3802299298342409,0.4469823789708461,-0.5304588973045079,0,0,0,0,1,0,0,-9.182751540041068,2035.0,5.0,2035-05-20
814,410,0.6191258871526483,-0.3781977681228159,0.4259343625310803,0.8512133892699782,0,1,0,1,0,0,0,-17.39630390143737,2043.0,8.0,2043-08-06
815,722,-1.6358495747160267,-0.3875997643784823,-1.7946313718642064,-1.0578830922927445,0,0,0,0,0,1,0,-43.02258726899384,2069.0,3.0,2069-03-22
816,259,0.5467184181935625,-0.8524762459086342,-0.11079005668294616,-0.19106531495904852,0,1,0,0,0,1,0,-4.993839835728953,2031.0,3.0,2031-03-12
817,121,0.9053077882766545,1.0394143339814905,-1.4683871170478373,0.7819493143969966,0,0,1,0,0,1,0,6.3408624229979464,2019.0,11.0,2019-11-10
818,507,-0.5256017173433762,0.6111011712233727,0.6785105598082696,-0.31228799028481324,1,0,0,0,0,1,0,-25.363449691991786,2051.0,7.0,2051-07-25
819,396,-0.39802665298689166,0.07727671715167007,-2.0577315773612783,-0.48980553301767676,0,1,0,0,0,1,0,-16.246406570841888,2042.0,6.0,2042-06-12
822,205,-1.3358757747426706,-0.06479789293394937,0.05759407483517954,-0.4016343501554459,0,1,0,1,0,0,0,-0.5585215605749486,2026.0,10.0,2026-10-04
823,694,0.7260131032351083,-1.5221073125621791,1.0678988639439362,0.16410422353838236,0,1,0,1,0,0,0,-40.72279260780287,2066.0,12.0,2066-12-03
824,166,0.5156866457825257,2.432999112321317,-2.0261595527016296,0.5019077093423103,0,0,0,1,0,0,0,2.64476386036961,2023.0,7.0,2023-07-22
825,742,-1.2358845080848855,-0.2925351355711924,-1.1631908786712337,-0.7276922556410321,1,0,0,1,0,0,0,0.0,,,
826,454,0.6087819630156359,2.602235044923305,0.362790313211783,0.7920927483340585,1,0,0,0,0,1,0,-21.010266940451746,2047.0,3.0,2047-03-18
827,38,-1.6358495747160267,-1.6453779301364666,0.8468946913263953,-2.812204548128732,0,1,0,0,0,1,0,13.158110882956878,2013.0,1.0,2013-01-15
829,288,0.6949813308240715,0.41470391610501606,0.29964626389248616,1.263855856668057,0,1,0,0,0,0,0,-7.3757700205338805,2033.0,7.0,2033-07-29
830,566,-0.3325151334524806,-0.409537755641703,-0.1844581142221266,-0.45362823999209806,0,0,1,0,1,0,0,-30.209445585215605,2056.0,5.0,2056-05-29
831,810,-0.8359194414537444,0.8189897550986545,1.0363268392842873,-0.5479795754093237,0,0,0,1,0,0,0,-50.25051334702259,2076.0,6.0,2076-06-13
832,483,-1.573786029893953,1.6881520756224444,-1.5736271992466662,-0.9180467131741269,0,0,0,0,1,0,0,-23.392197125256672,2049.0,8.0,2049-08-04
833,333,0.16744119983644598,-0.33850045059889333,-0.3212702210806039,-0.0002778540361195649,0,0,0,1,0,0,0,-11.071868583162217,2037.0,4.0,2037-04-09
834,277,0.29501626419293037,2.3065944959951405,0.38383832965154874,0.5469375202728541,0,0,1,1,0,0,0,-6.4722792607802875,2032.0,9.0,2032-09-02
835,16,-1.6358495747160267,0.0908573784098538,-0.7843265827554504,-0.5317792886169493,0,1,0,0,1,0,0,14.965092402464066,2011.0,3.0,2011-03-27
836,28,0.4777589239468139,0.009373410860749132,-0.24760216354142345,1.1771250898928454,0,1,0,0,0,1,0,13.979466119096509,2012.0,3.0,2012-03-21
837,371,0.11227360443904716,-0.2967138005737105,-0.721182533436153,-0.37778281848340856,0,0,0,1,0,0,0,-14.193018480492814,2040.0,5.0,2040-05-23
839,844,0.4846548733714889,-0.018832577906249186,-0.5422743936981442,0.7037341371673088,0,0,0,1,0,0,0,-53.04312114989733,2079.0,3.0,2079-03-30
840,441,0.4846548733714889,0.5766271849525976,0.9521347735252241,0.8481030971100099,0,1,0,0,0,1,0,-19.942505133470227,2046.0,2.0,2046-02-21
841,970,-1.3910433701400695,1.0686649889991182,0.7416546091275669,-1.7419178078471957,1,0,0,1,0,0,0,-63.39219712525667,2089.0,8.0,2089-08-04
843,998,0.7501489262214703,-1.0373821722700656,1.0152788228445215,0.8590104250323636,1,0,0,0,1,0,0,0.0,,,
844,82,0.4570710756727895,-0.4805750606845124,0.9626587817451072,0.9066197425883369,0,0,0,1,0,0,0,9.544147843942506,2016.0,8.0,2016-08-27
845,891,0.9363395606876912,0.4544012336289394,-1.2052869115507654,0.3260147690628633,0,0,0,1,0,0,0,-56.903490759753595,2083.0,2.0,2083-02-07
846,477,0.6846374066870595,-0.24239115554097407,0.2470262227930715,-0.6893240584262813,0,0,0,0,1,0,0,-22.899383983572896,2049.0,2.0,2049-02-05
847,657,0.10192968030203481,0.059517390890967456,0.21545419813342306,0.7518389246771103,0,0,1,0,0,1,0,-37.68377823408624,2063.0,11.0,2063-11-19
848,579,-1.4427629908251307,-0.883816233427521,1.088946880383702,-1.961473066650139,0,0,0,0,0,1,0,-31.277207392197127,2057.0,6.0,2057-06-23
849,362,1.6742061491278997,0.48887521989971455,-0.8264226156349819,0.7347592616279214,0,1,0,1,0,0,0,-13.453798767967145,2039.0,8.0,2039-08-27
850,974,-0.5876652621654499,0.08772337965796577,0.2785982474527204,0.10927401890497017,0,0,0,1,0,0,0,-63.72073921971253,2089.0,12.0,2089-12-02
851,12,-0.3945786782745541,0.0908573784098538,-0.7106585252162704,-0.6851319230880153,0,1,0,1,0,0,0,15.293634496919918,2010.0,11.0,2010-11-27
852,938,0.8225563951805562,0.372917266079834,0.8468946913263953,0.15122363983885773,0,0,0,1,0,0,0,-60.76386036960986,2086.0,12.0,2086-12-18
853,862,-1.4806907126608424,0.7312377900457714,-0.47913034437884694,-1.948231082647984,0,0,0,0,1,0,0,-54.521560574948666,2080.0,9.0,2080-09-20
856,153,-1.6358495747160267,-0.7835282733670836,0.38383832965154874,0.1772955095322766,0,0,0,1,0,0,0,3.7125256673511293,2022.0,6.0,2022-06-27
857,567,-1.6358495747160267,-0.04599390042261741,0.6048425022690891,-1.3202255731240002,0,0,0,0,1,0,0,-30.29158110882957,2056.0,6.0,2056-06-28
860,409,0.21226487109683245,-0.4534137381681442,1.7730074146760884,-0.9510098347799295,0,0,0,0,0,1,0,-17.31416837782341,2043.0,7.0,2043-07-07
861,608,-1.1979567862491738,1.5815961180582294,-1.6051992239063146,-0.467871750626209,0,0,1,0,0,1,0,0.0,,,
862,365,0.8018685469065319,1.1344789627887797,-0.56332241013791,0.5282939540373579,0,0,1,0,0,1,0,-13.700205338809035,2039.0,11.0,2039-11-25
864,29,-0.532497666768051,0.5254385386717492,1.2994270447813596,-0.881348031105511,0,0,1,1,0,0,0,0.0,,,
865,575,0.9466834848247035,0.3708279335785746,-0.40546228683966695,1.4046551112218086,0,0,0,0,1,0,0,-30.94866529774127,2057.0,2.0,2057-02-23
866,906,0.13640942742540893,0.3520239410672426,1.8151034475556198,-0.478810313452684,1,0,0,1,0,0,0,-58.13552361396304,2084.0,5.0,2084-05-02
867,982,-1.6358495747160267,-1.557625965083584,-0.26865017998118923,0.23946967588495635,0,0,1,1,0,0,0,-64.37782340862422,2090.0,7.0,2090-07-30
868,557,-0.4152665265485787,0.8388384138606158,0.45750638719072917,-0.19899384638134615,0,1,0,1,0,0,0,-29.470225872689937,2055.0,9.0,2055-09-02
870,24,-1.3841474207153945,2.1216885696337098,0.46803039541061187,-0.5333593858185561,0,0,0,1,0,0,0,14.30800821355236,2011.0,11.0,2011-11-22
871,646,-0.19459614495898372,0.33113061605465194,-1.1947629033308824,0.25418866510931415,0,0,0,1,0,0,0,-36.780287474332646,2062.0,12.0,2062-12-24
872,833,-0.9497026069608793,0.8795803976351684,1.373095102320539,-1.294371707003375,0,0,1,1,0,0,0,-52.139630390143736,2078.0,5.0,2078-05-04
873,356,-0.9497026069608793,-1.8919191652850416,1.0047548146246388,-1.6168960835574229,0,1,0,1,0,0,0,-12.960985626283367,2039.0,2.0,2039-02-28
874,61,-0.40837057712390384,0.6904958062712186,0.47855440363049495,-1.6291705347743117,0,0,0,0,0,1,0,0.0,,,
875,992,-1.6358495747160267,0.6716918137598867,-0.9842827389332249,-1.0627230632603915,0,0,1,0,1,0,0,-65.19917864476386,2091.0,5.0,2091-05-26
876,535,-0.5876652621654499,-0.6028010120081705,0.3733143214316661,-1.0999918879353485,0,0,0,1,0,0,0,-27.66324435318275,2053.0,11.0,2053-11-11
